50612,udp,0.002008
49503,udp,0.002008
49207,udp,0.002008
49197,udp,0.002008
49176,udp,0.002008
49173,udp,0.002008
49170,udp,0.002008
49161,udp,0.002008
49157,udp,0.002008
1,tcp,0.001995
7000,tcp,0.001995
1012,udp,0.001993
217,udp,0.001993
775,udp,0.001993
3702,udp,0.001982
8001,udp,0.001982
9020,udp,0.001982
1042,udp,0.001982
902,udp,0.001982
643,udp,0.001982
829,udp,0.001982
1040,udp,0.001982
1035,udp,0.001982
1064,udp,0.001982
1901,udp,0.001982
688,udp,0.001982
2160,udp,0.001982
959,udp,0.001982
9199,udp,0.001982
8181,udp,0.001982
1069,udp,0.001982
687,udp,0.001982
32528,udp,0.001961
32385,udp,0.001961
32345,udp,0.001961
31731,udp,0.001961
31625,udp,0.001961
31365,udp,0.001961
31195,udp,0.001961
31189,udp,0.001961
31109,udp,0.001961
31059,udp,0.001961
30975,udp,0.001961
30704,udp,0.001961
30697,udp,0.001961
30656,udp,0.001961
30544,udp,0.001961
30263,udp,0.001961
29977,udp,0.001961
29810,udp,0.001961
29256,udp,0.001961
29243,udp,0.001961
29078,udp,0.001961
28973,udp,0.001961
28840,udp,0.001961
28641,udp,0.001961
28543,udp,0.001961
28493,udp,0.001961
28465,udp,0.001961
28369,udp,0.001961
28122,udp,0.001961
27899,udp,0.001961
27707,udp,0.001961
27482,udp,0.001961
27473,udp,0.001961
26966,udp,0.001961
26872,udp,0.001961
26720,udp,0.001961
26415,udp,0.001961
26407,udp,0.001961
25931,udp,0.001961
25709,udp,0.001961
25546,udp,0.001961
25541,udp,0.001961
25462,udp,0.001961
25337,udp,0.001961
25280,udp,0.001961
25240,udp,0.001961
25157,udp,0.001961
24910,udp,0.001961
24854,udp,0.001961
24644,udp,0.001961
24606,udp,0.001961
24594,udp,0.001961
24511,udp,0.001961
24279,udp,0.001961
24007,udp,0.001961
23980,udp,0.001961
23965,udp,0.001961
23781,udp,0.001961
23679,udp,0.001961
23608,udp,0.001961
23557,udp,0.001961
23531,udp,0.001961
23354,udp,0.001961
23176,udp,0.001961
23040,udp,0.001961
22914,udp,0.001961
22799,udp,0.001961
22739,udp,0.001961
22695,udp,0.001961
22692,udp,0.001961
22341,udp,0.001961
22055,udp,0.001961
21902,udp,0.001961
21803,udp,0.001961
21621,udp,0.001961
21354,udp,0.001961
21298,udp,0.001961
21261,udp,0.001961
21212,udp,0.001961
21131,udp,0.001961
20359,udp,0.001961
20004,udp,0.001961
19933,udp,0.001961
19687,udp,0.001961
19600,udp,0.001961
19489,udp,0.001961
19332,udp,0.001961
19322,udp,0.001961
19294,udp,0.001961
19197,udp,0.001961
19165,udp,0.001961
19130,udp,0.001961
19039,udp,0.001961
19017,udp,0.001961
18980,udp,0.001961
18835,udp,0.001961
18582,udp,0.001961
18360,udp,0.001961
18331,udp,0.001961
18234,udp,0.001961
18004,udp,0.001961
17989,udp,0.001961
17939,udp,0.001961
17888,udp,0.001961
17616,udp,0.001961
17615,udp,0.001961
17573,udp,0.001961
17459,udp,0.001961
17455,udp,0.001961
17091,udp,0.001961
16918,udp,0.001961
16430,udp,0.001961
16402,udp,0.001961
25003,udp,0.001961
1346,udp,0.001928
1066,tcp,0.001901
1069,tcp,0.001901
20,udp,0.001878
625,tcp,0.001869
311,tcp,0.001857
2,udp,0.001845
280,tcp,0.001844
254,tcp,0.001832
32780,udp,0.001812
1214,udp,0.001796
772,udp,0.001796
4000,tcp,0.001794
1993,udp,0.001779
1761,tcp,0.001756
5003,tcp,0.001756
2002,tcp,0.001744
2005,tcp,0.001731
1998,tcp,0.001731
402,udp,0.001730
1032,tcp,0.001719
773,udp,0.001713
31335,udp,0.001706
1050,tcp,0.001669
774,udp,0.001664
6112,tcp,0.001656
6050,udp,0.001652
1046,udp,0.001652
3664,udp,0.001652
1057,udp,0.001652
903,udp,0.001652
1053,udp,0.001652
1081,udp,0.001652
2343,udp,0.001652
1100,udp,0.001652
8000,udp,0.001652
1234,udp,0.001652
1124,udp,0.001652
1105,udp,0.001652
9001,udp,0.001652
1804,udp,0.001652
9000,udp,0.001652
1050,udp,0.001652
6002,udp,0.001652
9877,udp,0.001652
965,udp,0.001652
838,udp,0.001652
814,udp,0.001652
8010,udp,0.001652
1007,udp,0.001652
1060,udp,0.001652
1055,udp,0.001652
1524,udp,0.001647
1059,udp,0.001647
5555,udp,0.001615
3690,tcp,0.001597
5010,udp,0.001582
32778,udp,0.001577
1521,tcp,0.001568
27444,udp,0.001554
47808,udp,0.001554
48761,udp,0.001554
48489,udp,0.001554
48455,udp,0.001554
48255,udp,0.001554
48189,udp,0.001554
48078,udp,0.001554
47981,udp,0.001554
47915,udp,0.001554
47772,udp,0.001554
47765,udp,0.001554
46836,udp,0.001554
46532,udp,0.001554
46093,udp,0.001554
45928,udp,0.001554
45818,udp,0.001554
45722,udp,0.001554
45685,udp,0.001554
45380,udp,0.001554
45247,udp,0.001554
44946,udp,0.001554
44923,udp,0.001554
44508,udp,0.001554
44334,udp,0.001554
44253,udp,0.001554
44190,udp,0.001554
44185,udp,0.001554
44179,udp,0.001554
44160,udp,0.001554
44101,udp,0.001554
43967,udp,0.001554
43824,udp,0.001554
43686,udp,0.001554
43514,udp,0.001554
43370,udp,0.001554
43195,udp,0.001554
43094,udp,0.001554
42639,udp,0.001554
42627,udp,0.001554
42577,udp,0.001554
42557,udp,0.001554
42434,udp,0.001554
42431,udp,0.001554
42313,udp,0.001554
42056,udp,0.001554
41971,udp,0.001554
41967,udp,0.001554
41896,udp,0.001554
41774,udp,0.001554
41702,udp,0.001554
41638,udp,0.001554
41446,udp,0.001554
41308,udp,0.001554
40866,udp,0.001554
40847,udp,0.001554
40805,udp,0.001554
40724,udp,0.001554
40711,udp,0.001554
40622,udp,0.001554
40539,udp,0.001554
40019,udp,0.001554
39723,udp,0.001554
39714,udp,0.001554
39683,udp,0.001554
39632,udp,0.001554
39217,udp,0.001554
38615,udp,0.001554
38498,udp,0.001554
38412,udp,0.001554
38063,udp,0.001554
37843,udp,0.001554
37813,udp,0.001554
37783,udp,0.001554
37761,udp,0.001554
37602,udp,0.001554
37393,udp,0.001554
37212,udp,0.001554
37144,udp,0.001554
36945,udp,0.001554
36893,udp,0.001554
36778,udp,0.001554
36669,udp,0.001554
36489,udp,0.001554
36458,udp,0.001554
36384,udp,0.001554
36108,udp,0.001554
35794,udp,0.001554
35702,udp,0.001554
34855,udp,0.001554
34796,udp,0.001554
34758,udp,0.001554
34580,udp,0.001554
34579,udp,0.001554
34578,udp,0.001554
34577,udp,0.001554
34570,udp,0.001554
34433,udp,0.001554
34422,udp,0.001554
34358,udp,0.001554
34079,udp,0.001554
34038,udp,0.001554
33872,udp,0.001554
33866,udp,0.001554
33717,udp,0.001554
33459,udp,0.001554
33249,udp,0.001554
33030,udp,0.001554
32798,udp,0.001554
1484,udp,0.001549
3,udp,0.001532
2161,tcp,0.001521
6002,tcp,0.001518
1080,tcp,0.001518
1067,udp,0.001516
64727,udp,0.001506
64590,udp,0.001506
64481,udp,0.001506
64080,udp,0.001506
63420,udp,0.001506
62958,udp,0.001506
62699,udp,0.001506
62677,udp,0.001506
62575,udp,0.001506
62154,udp,0.001506
61961,udp,0.001506
61685,udp,0.001506
61550,udp,0.001506
61481,udp,0.001506
61412,udp,0.001506
61322,udp,0.001506
61319,udp,0.001506
61142,udp,0.001506
61024,udp,0.001506
60423,udp,0.001506
60381,udp,0.001506
60172,udp,0.001506
59846,udp,0.001506
59765,udp,0.001506
59207,udp,0.001506
59193,udp,0.001506
58797,udp,0.001506
58419,udp,0.001506
58178,udp,0.001506
58075,udp,0.001506
57977,udp,0.001506
57958,udp,0.001506
57843,udp,0.001506
57813,udp,0.001506
57410,udp,0.001506
57409,udp,0.001506
57172,udp,0.001506
55587,udp,0.001506
55544,udp,0.001506
55043,udp,0.001506
54925,udp,0.001506
54807,udp,0.001506
54711,udp,0.001506
54114,udp,0.001506
54094,udp,0.001506
53838,udp,0.001506
53589,udp,0.001506
53037,udp,0.001506
53006,udp,0.001506
52144,udp,0.001506
51972,udp,0.001506
51905,udp,0.001506
51690,udp,0.001506
51586,udp,0.001506
51554,udp,0.001506
51456,udp,0.001506
51255,udp,0.001506
50919,udp,0.001506
50708,udp,0.001506
50497,udp,0.001506
50164,udp,0.001506
50099,udp,0.001506
49968,udp,0.001506
49640,udp,0.001506
49396,udp,0.001506
49393,udp,0.001506
49360,udp,0.001506
49350,udp,0.001506
49306,udp,0.001506
49262,udp,0.001506
49259,udp,0.001506
49226,udp,0.001506
49222,udp,0.001506
49220,udp,0.001506
49216,udp,0.001506
49214,udp,0.001506
49178,udp,0.001506
49177,udp,0.001506
49155,udp,0.001506
2401,tcp,0.001480
902,tcp,0.001468
4045,tcp,0.001468
1058,udp,0.001466
7937,tcp,0.001455
787,tcp,0.001455
4666,udp,0.001450
3457,udp,0.001433
559,udp,0.001433
1455,udp,0.001417
1058,tcp,0.001380
2383,tcp,0.001369
32771,tcp,0.001367
4008,udp,0.001367
207,udp,0.001351
764,udp,0.001351
1040,tcp,0.001342
1033,tcp,0.001342
1059,tcp,0.001342
1457,udp,0.001334
1200,udp,0.001321
657,udp,0.001321
3296,udp,0.001321
1101,udp,0.001321
689,udp,0.001321
639,udp,0.001321
3343,udp,0.001321
8900,udp,0.001321
1070,udp,0.001321
1087,udp,0.001321
1088,udp,0.001321
1072,udp,0.001321
2161,udp,0.001321
944,udp,0.001321
9370,udp,0.001321
826,udp,0.001321
789,udp,0.001321
16086,udp,0.001321
1020,udp,0.001321
1013,udp,0.001321
1051,udp,0.001321
2362,udp,0.001321
2345,udp,0.001321
502,udp,0.001318
50000,tcp,0.001317
21800,udp,0.001307
21847,udp,0.001307
30260,udp,0.001307
19315,udp,0.001307
19541,udp,0.001307
21000,udp,0.001307
27007,udp,0.001307
27002,udp,0.001307
24242,udp,0.001307
17754,udp,0.001307
20003,udp,0.001307
17219,udp,0.001307
18888,udp,0.001307
32760,udp,0.001307
32750,udp,0.001307
32727,udp,0.001307
32611,udp,0.001307
32607,udp,0.001307
32546,udp,0.001307
32506,udp,0.001307
32499,udp,0.001307
32495,udp,0.001307
32479,udp,0.001307
32469,udp,0.001307
32446,udp,0.001307
32430,udp,0.001307
32425,udp,0.001307
32422,udp,0.001307
32415,udp,0.001307
32404,udp,0.001307
32382,udp,0.001307
32368,udp,0.001307
32359,udp,0.001307
32352,udp,0.001307
32326,udp,0.001307
32273,udp,0.001307
32262,udp,0.001307
32219,udp,0.001307
32216,udp,0.001307
32185,udp,0.001307
32132,udp,0.001307
32129,udp,0.001307
32124,udp,0.001307
32066,udp,0.001307
32053,udp,0.001307
32044,udp,0.001307
31999,udp,0.001307
31963,udp,0.001307
31918,udp,0.001307
31887,udp,0.001307
31882,udp,0.001307
31852,udp,0.001307
31803,udp,0.001307
31794,udp,0.001307
31792,udp,0.001307
31783,udp,0.001307
31750,udp,0.001307
31743,udp,0.001307
31735,udp,0.001307
31732,udp,0.001307
31720,udp,0.001307
31692,udp,0.001307
31673,udp,0.001307
31609,udp,0.001307
31602,udp,0.001307
31599,udp,0.001307
31584,udp,0.001307
31569,udp,0.001307
31560,udp,0.001307
31521,udp,0.001307
31520,udp,0.001307
31481,udp,0.001307
31428,udp,0.001307
31412,udp,0.001307
31404,udp,0.001307
31361,udp,0.001307
31352,udp,0.001307
31350,udp,0.001307
31343,udp,0.001307
31334,udp,0.001307
31284,udp,0.001307
31267,udp,0.001307
31266,udp,0.001307
31261,udp,0.001307
31202,udp,0.001307
31199,udp,0.001307
31180,udp,0.001307
31162,udp,0.001307
31155,udp,0.001307
31137,udp,0.001307
31134,udp,0.001307
31133,udp,0.001307
31115,udp,0.001307
31112,udp,0.001307
31084,udp,0.001307
31082,udp,0.001307
31051,udp,0.001307
31049,udp,0.001307
31036,udp,0.001307
31034,udp,0.001307
30996,udp,0.001307
30943,udp,0.001307
30932,udp,0.001307
30930,udp,0.001307
30909,udp,0.001307
30880,udp,0.001307
30875,udp,0.001307
30869,udp,0.001307
30856,udp,0.001307
30824,udp,0.001307
30803,udp,0.001307
30789,udp,0.001307
30785,udp,0.001307
30757,udp,0.001307
30698,udp,0.001307
30669,udp,0.001307
30661,udp,0.001307
30622,udp,0.001307
30612,udp,0.001307
30583,udp,0.001307
30578,udp,0.001307
30533,udp,0.001307
30526,udp,0.001307
30512,udp,0.001307
30477,udp,0.001307
30474,udp,0.001307
30473,udp,0.001307
30465,udp,0.001307
30461,udp,0.001307
30348,udp,0.001307
30299,udp,0.001307
30256,udp,0.001307
30214,udp,0.001307
30209,udp,0.001307
30154,udp,0.001307
30134,udp,0.001307
30093,udp,0.001307
30085,udp,0.001307
30067,udp,0.001307
30055,udp,0.001307
30034,udp,0.001307
29981,udp,0.001307
29964,udp,0.001307
29961,udp,0.001307
29894,udp,0.001307
29886,udp,0.001307
29843,udp,0.001307
29834,udp,0.001307
29794,udp,0.001307
29709,udp,0.001307
29613,udp,0.001307
29595,udp,0.001307
29581,udp,0.001307
29564,udp,0.001307
29554,udp,0.001307
29541,udp,0.001307
29534,udp,0.001307
29522,udp,0.001307
29503,udp,0.001307
29461,udp,0.001307
29453,udp,0.001307
29449,udp,0.001307
29444,udp,0.001307
29426,udp,0.001307
29410,udp,0.001307
29401,udp,0.001307
29400,udp,0.001307
29357,udp,0.001307
29333,udp,0.001307
29319,udp,0.001307
29276,udp,0.001307
29230,udp,0.001307
29200,udp,0.001307
29180,udp,0.001307
29168,udp,0.001307
29162,udp,0.001307
29153,udp,0.001307
29150,udp,0.001307
29142,udp,0.001307
29135,udp,0.001307
29129,udp,0.001307
29082,udp,0.001307
29054,udp,0.001307
29048,udp,0.001307
29030,udp,0.001307
28995,udp,0.001307
28965,udp,0.001307
28944,udp,0.001307
28933,udp,0.001307
28931,udp,0.001307
28892,udp,0.001307
28815,udp,0.001307
28808,udp,0.001307
28803,udp,0.001307
28746,udp,0.001307
28745,udp,0.001307
28725,udp,0.001307
28719,udp,0.001307
28707,udp,0.001307
28706,udp,0.001307
28692,udp,0.001307
28674,udp,0.001307
28664,udp,0.001307
28663,udp,0.001307
28645,udp,0.001307
28640,udp,0.001307
28630,udp,0.001307
28609,udp,0.001307
28584,udp,0.001307
28525,udp,0.001307
28485,udp,0.001307
28476,udp,0.001307
28445,udp,0.001307
28440,udp,0.001307
28438,udp,0.001307
28387,udp,0.001307
28349,udp,0.001307
28344,udp,0.001307
28295,udp,0.001307
28263,udp,0.001307
28247,udp,0.001307
28222,udp,0.001307
28220,udp,0.001307
28211,udp,0.001307
28190,udp,0.001307
28172,udp,0.001307
28129,udp,0.001307
28107,udp,0.001307
28105,udp,0.001307
28098,udp,0.001307
28091,udp,0.001307
28080,udp,0.001307
28071,udp,0.001307
28070,udp,0.001307
28034,udp,0.001307
28011,udp,0.001307
27973,udp,0.001307
27969,udp,0.001307
27949,udp,0.001307
27919,udp,0.001307
27895,udp,0.001307
27861,udp,0.001307
27853,udp,0.001307
27750,udp,0.001307
27722,udp,0.001307
27718,udp,0.001307
27711,udp,0.001307
27708,udp,0.001307
27696,udp,0.001307
27682,udp,0.001307
27678,udp,0.001307
27673,udp,0.001307
27666,udp,0.001307
27606,udp,0.001307
27600,udp,0.001307
27579,udp,0.001307
27573,udp,0.001307
27561,udp,0.001307
27547,udp,0.001307
27538,udp,0.001307
27487,udp,0.001307
27466,udp,0.001307
27437,udp,0.001307
27416,udp,0.001307
27414,udp,0.001307
27287,udp,0.001307
27272,udp,0.001307
27271,udp,0.001307
27263,udp,0.001307
27209,udp,0.001307
27200,udp,0.001307
27182,udp,0.001307
27180,udp,0.001307
27179,udp,0.001307
27150,udp,0.001307
27133,udp,0.001307
27110,udp,0.001307
27095,udp,0.001307
27085,udp,0.001307
27079,udp,0.001307
27078,udp,0.001307
27072,udp,0.001307
27064,udp,0.001307
27058,udp,0.001307
27027,udp,0.001307
27025,udp,0.001307
27017,udp,0.001307
27010,udp,0.001307
26998,udp,0.001307
26996,udp,0.001307
26994,udp,0.001307
26982,udp,0.001307
26973,udp,0.001307
26949,udp,0.001307
26888,udp,0.001307
26878,udp,0.001307
26868,udp,0.001307
26866,udp,0.001307
26845,udp,0.001307
26843,udp,0.001307
26823,udp,0.001307
26819,udp,0.001307
26796,udp,0.001307
26795,udp,0.001307
26771,udp,0.001307
26765,udp,0.001307
26742,udp,0.001307
26705,udp,0.001307
26698,udp,0.001307
26645,udp,0.001307
26549,udp,0.001307
26531,udp,0.001307
26512,udp,0.001307
26507,udp,0.001307
26493,udp,0.001307
26452,udp,0.001307
26434,udp,0.001307
26431,udp,0.001307
26423,udp,0.001307
26420,udp,0.001307
26401,udp,0.001307
26388,udp,0.001307
26381,udp,0.001307
26340,udp,0.001307
26337,udp,0.001307
26289,udp,0.001307
26286,udp,0.001307
26284,udp,0.001307
26254,udp,0.001307
26243,udp,0.001307
26239,udp,0.001307
26219,udp,0.001307
26204,udp,0.001307
26196,udp,0.001307
26191,udp,0.001307
26171,udp,0.001307
26123,udp,0.001307
26103,udp,0.001307
26079,udp,0.001307
26052,udp,0.001307
26031,udp,0.001307
26026,udp,0.001307
25992,udp,0.001307
25956,udp,0.001307
25925,udp,0.001307
25913,udp,0.001307
25909,udp,0.001307
25875,udp,0.001307
25868,udp,0.001307
25851,udp,0.001307
25826,udp,0.001307
25778,udp,0.001307
25756,udp,0.001307
25733,udp,0.001307
25715,udp,0.001307
25670,udp,0.001307
25652,udp,0.001307
25628,udp,0.001307
25627,udp,0.001307
25624,udp,0.001307
25600,udp,0.001307
25586,udp,0.001307
