999,0.000966
1023,0.000953
1068,0.000941
222,0.000941
7100,0.000928
888,0.000928
4827,0.000923
1999,0.000923
563,0.000916
1717,0.000912
992,0.000903
32770,0.000903
2008,0.000903
32772,0.000891
7001,0.000891
8082,0.000878
2007,0.000878
740,0.000873
5550,0.000853
5801,0.000841
512,0.000841
1043,0.000841
2009,0.000841
7019,0.000836
50001,0.000836
2701,0.000836
1700,0.000836
4662,0.000828
2065,0.000815
2010,0.000803
42,0.000803
2602,0.000790
3333,0.000790
161,0.000790
9535,0.000790
5100,0.000778
5002,0.000765
2604,0.000765
4002,0.000765
6059,0.000760
1047,0.000760
8194,0.000760
8193,0.000760
8192,0.000760
9595,0.000760
9594,0.000760
9593,0.000760
16993,0.000760
16992,0.000760
6789,0.000760
5226,0.000760
5225,0.000760
32769,0.000760
1052,0.000760
3283,0.000760
1062,0.000760
9415,0.000760
8701,0.000760
8652,0.000760
8651,0.000760
8089,0.000760
65389,0.000760
65000,0.000760
64680,0.000760
64623,0.000760
55600,0.000760
55555,0.000760
52869,0.000760
35500,0.000760
33354,0.000760
23502,0.000760
20828,0.000760
2702,0.000760
1311,0.000760
1060,0.000760
4443,0.000760
1051,0.000760
1055,0.000760
730,0.000758
731,0.000741
709,0.000741
1067,0.000728
13782,0.000728
5902,0.000715
366,0.000715
9050,0.000703
1002,0.000690
85,0.000690
5500,0.000690
1863,0.000684
8085,0.000684
51103,0.000684
49999,0.000684
45100,0.000684
10243,0.000684
5431,0.000684
1864,0.000684
49,0.000665
3495,0.000661
6667,0.000652
90,0.000652
475,0.000643
27000,0.000640
1503,0.000640
6881,0.000640
1500,0.000627
8021,0.000627
340,0.000627
78,0.000626
5566,0.000608
8088,0.000608
2222,0.000608
9071,0.000608
8899,0.000608
6005,0.000602
32774,0.000602
32773,0.000602
9876,0.000602
1501,0.000602
9101,0.000602
5102,0.000602
5679,0.000590
163,0.000590
648,0.000577
1666,0.000577
146,0.000577
901,0.000552
83,0.000539
9207,0.000532
8001,0.000532
8083,0.000532
5004,0.000532
3476,0.000532
8084,0.000532
5214,0.000532
14238,0.000532
12345,0.000527
912,0.000527
30,0.000527
2605,0.000514
2030,0.000514
6,0.000502
541,0.000489
3005,0.000477
8007,0.000477
4,0.000477
1248,0.000477
2500,0.000464
880,0.000464
306,0.000464
4242,0.000456
1097,0.000456
9009,0.000456
2525,0.000456
1086,0.000456
1088,0.000456
8291,0.000456
52822,0.000456
900,0.000452
6101,0.000452
7200,0.000439
2809,0.000439
395,0.000428
211,0.000427
32775,0.000427
12000,0.000427
1083,0.000427
987,0.000427
800,0.000427
705,0.000414
20005,0.000401
711,0.000401
13783,0.000389
6969,0.000389
1104,0.000380
5269,0.000380
5222,0.000380
1085,0.000380
1046,0.000380
5987,0.000380
5989,0.000380
5988,0.000380
1169,0.000380
2190,0.000380
11967,0.000380
8600,0.000380
5030,0.000380
5414,0.000380
1057,0.000380
7627,0.000380
6788,0.000380
8087,0.000380
1947,0.000380
9010,0.000380
7741,0.000380
14000,0.000380
3367,0.000380
1094,0.000380
1099,0.000380
1098,0.000380
3031,0.000380
1075,0.000380
1081,0.000380
1093,0.000380
4449,0.000380
2718,0.000380
6580,0.000380
4129,0.000380
6901,0.000380
3827,0.000380
3580,0.000380
1100,0.000380
2144,0.000380
1063,0.000380
1061,0.000380
9900,0.000380
1107,0.000380
1106,0.000380
20222,0.000380
7778,0.000380
1077,0.000380
3801,0.000380
1310,0.000380
2119,0.000380
2811,0.000380
9080,0.000380
2492,0.000380
2135,0.000380
1070,0.000380
1045,0.000380
2399,0.000380
3017,0.000380
10002,0.000380
1148,0.000380
9002,0.000380
8873,0.000380
2875,0.000380
5718,0.000380
20000,0.000380
8086,0.000380
3998,0.000380
2607,0.000380
4126,0.000380
1272,0.000380
5911,0.000380
3071,0.000380
5910,0.000380
9618,0.000380
2381,0.000380
1096,0.000380
1072,0.000380
3351,0.000380
1073,0.000380
3784,0.000380
5633,0.000380
15660,0.000380
6123,0.000380
3211,0.000380
1078,0.000380
1079,0.000380
3659,0.000380
3551,0.000380
2260,0.000380
2160,0.000380
1082,0.000380
2100,0.000380
16001,0.000380
3325,0.000380
3323,0.000380
9968,0.000380
9503,0.000380
9502,0.000380
9485,0.000380
9290,0.000380
9220,0.000380
9011,0.000380
8994,0.000380
8649,0.000380
8333,0.000380
8222,0.000380
8181,0.000380
7911,0.000380
7625,0.000380
7106,0.000380
65129,0.000380
63331,0.000380
6156,0.000380
6129,0.000380
60020,0.000380
5962,0.000380
5961,0.000380
5960,0.000380
5959,0.000380
5925,0.000380
5877,0.000380
5825,0.000380
5810,0.000380
58080,0.000380
57294,0.000380
50800,0.000380
50006,0.000380
50003,0.000380
49160,0.000380
49159,0.000380
49158,0.000380
48080,0.000380
40193,0.000380
3766,0.000380
34573,0.000380
34572,0.000380
34571,0.000380
3404,0.000380
33899,0.000380
3301,0.000380
3300,0.000380
32782,0.000380
32781,0.000380
31038,0.000380
30718,0.000380
30000,0.000380
28201,0.000380
27715,0.000380
25734,0.000380
24800,0.000380
22939,0.000380
21571,0.000380
20221,0.000380
20031,0.000380
19842,0.000380
19801,0.000380
19101,0.000380
17988,0.000380
1783,0.000380
16018,0.000380
16016,0.000380
15003,0.000380
15002,0.000380
14442,0.000380
13456,0.000380
11110,0.000380
10629,0.000380
10628,0.000380
10626,0.000380
10621,0.000380
10617,0.000380
10616,0.000380
10566,0.000380
10025,0.000380
10024,0.000380
10012,0.000380
1108,0.000380
4003,0.000380
1687,0.000380
1840,0.000380
9500,0.000380
1718,0.000380
8400,0.000380
6389,0.000380
7777,0.000380
8402,0.000380
691,0.000376
89,0.000376
32776,0.000364
1999,0.000364
212,0.000364
2020,0.000364
1001,0.000364
6003,0.000351
7002,0.000351
2998,0.000351
50002,0.000351
898,0.000339
3372,0.000339
5510,0.000339
32,0.000339
2033,0.000339
4165,0.000330
3061,0.000330
5903,0.000326
99,0.000326
749,0.000326
425,0.000326
5405,0.000314
43,0.000314
6502,0.000314
6106,0.000314
13722,0.000314
7007,0.000314
458,0.000314
8100,0.000304
3737,0.000304
5298,0.000304
4111,0.000304
3261,0.000304
1152,0.000304
2522,0.000304
5859,0.000304
1247,0.000304
2191,0.000304
3011,0.000304
5200,0.000304
3851,0.000304
3371,0.000304
3370,0.000304
3369,0.000304
7402,0.000304
5054,0.000304
2126,0.000304
3918,0.000304
3077,0.000304
7443,0.000304
3493,0.000304
3828,0.000304
4446,0.000304
1186,0.000304
2179,0.000304
1183,0.000304
19315,0.000304
19283,0.000304
3995,0.000304
5963,0.000304
3880,0.000304
1124,0.000304
8500,0.000304
1089,0.000304
10004,0.000304
2251,0.000304
9998,0.000304
1087,0.000304
5280,0.000304
3871,0.000304
3030,0.000304
62078,0.000304
9091,0.000304
1334,0.000304
9944,0.000304
9943,0.000304
9877,0.000304
9666,0.000304
9110,0.000304
8654,0.000304
8254,0.000304
8180,0.000304
8090,0.000304
8011,0.000304
7512,0.000304
7435,0.000304
7103,0.000304
61900,0.000304
61532,0.000304
5922,0.000304
5915,0.000304
5904,0.000304
5822,0.000304
56738,0.000304
55055,0.000304
51493,0.000304
50636,0.000304
50389,0.000304
49175,0.000304
49165,0.000304
49163,0.000304
3546,0.000304
32784,0.000304
27355,0.000304
27353,0.000304
27352,0.000304
24444,0.000304
19780,0.000304
18988,0.000304
16012,0.000304
15742,0.000304
10778,0.000304
1580,0.000304
4006,0.000304
1782,0.000304
1296,0.000304
9040,0.000301
32777,0.000301
32779,0.000301
1021,0.000301
32778,0.000289
616,0.000289
666,0.000289
700,0.000289
2021,0.000289
5802,0.000276
4321,0.000276
1112,0.000276
545,0.000276
1524,0.000276
49400,0.000276
84,0.000276
38292,0.000276
2040,0.000276
2111,0.000263
32780,0.000263
1084,0.000263
1600,0.000263
2048,0.000263
3006,0.000263
2638,0.000251
6699,0.000251
9111,0.000251
16080,0.000251
6547,0.000251
6007,0.000238
1533,0.000238
5560,0.000238
2106,0.000238
1443,0.000238
667,0.000238
720,0.000238
2034,0.000238
555,0.000238
801,0.000238
6025,0.000228
3221,0.000228
3826,0.000228
9200,0.000228
2608,0.000228
4279,0.000228
7025,0.000228
11111,0.000228
3527,0.000228
4445,0.000228
1151,0.000228
8200,0.000228
8300,0.000228
4567,0.000228
6689,0.000228
10009,0.000228
6100,0.000228
8800,0.000228
5730,0.000228
2394,0.000228
2393,0.000228
2725,0.000228
5061,0.000228
6566,0.000228
5678,0.000228
3800,0.000228
4550,0.000228
5080,0.000228
1201,0.000228
3168,0.000228
3814,0.000228
1862,0.000228
9898,0.000228
1114,0.000228
6510,0.000228
3905,0.000228
8383,0.000228
3914,0.000228
3971,0.000228
3809,0.000228
7999,0.000228
7676,0.000228
3517,0.000228
4900,0.000228
3869,0.000228
9418,0.000228
2909,0.000228
3878,0.000228
8042,0.000228
1091,0.000228
1090,0.000228
1271,0.000228
3920,0.000228
6567,0.000228
1138,0.000228
10003,0.000228
3945,0.000228
1175,0.000228
1199,0.000228
3390,0.000228
3889,0.000228
3003,0.000228
1131,0.000228
8292,0.000228
1119,0.000228
1117,0.000228
4848,0.000228
7800,0.000228
16000,0.000228
3324,0.000228
3322,0.000228
5221,0.000228
9917,0.000228
9878,0.000228
9575,0.000228
9099,0.000228
9081,0.000228
9003,0.000228
8290,0.000228
8099,0.000228
8093,0.000228
8045,0.000228
7921,0.000228
7920,0.000228
7496,0.000228
6839,0.000228
6792,0.000228
6779,0.000228
6692,0.000228
6565,0.000228
60443,0.000228
5952,0.000228
5950,0.000228
5907,0.000228
5906,0.000228
5862,0.000228
5850,0.000228
5815,0.000228
5811,0.000228
57797,0.000228
56737,0.000228
5544,0.000228
55056,0.000228
5440,0.000228
54328,0.000228
54045,0.000228
52848,0.000228
52673,0.000228
5087,0.000228
50500,0.000228
5033,0.000228
50300,0.000228
49176,0.000228
49167,0.000228
49161,0.000228
44501,0.000228
44176,0.000228
41511,0.000228
40911,0.000228
32785,0.000228
32783,0.000228
30951,0.000228
27356,0.000228
26214,0.000228
25735,0.000228
19350,0.000228
18101,0.000228
18040,0.000228
17877,0.000228
16113,0.000228
15004,0.000228
14441,0.000228
12265,0.000228
12174,0.000228
10215,0.000228
10180,0.000228
4004,0.000228
4005,0.000228
8022,0.000228
1122,0.000228
2323,0.000228
4224,0.000226
617,0.000226
777,0.000226
417,0.000226
714,0.000226
6346,0.000226
981,0.000226
722,0.000226
1009,0.000226
4998,0.000226
70,0.000226
2022,0.000226
1076,0.000213
5999,0.000213
668,0.000213
10082,0.000213
765,0.000213
301,0.000213
524,0.000213
2041,0.000213
6009,0.000201
1417,0.000201
1434,0.000201
259,0.000201
44443,0.000201
1984,0.000201
7004,0.000201
2068,0.000201
1007,0.000201
4343,0.000201
416,0.000201
2038,0.000201
6006,0.000188
109,0.000188
4125,0.000188
1461,0.000188
9103,0.000188
911,0.000188
726,0.000188
1010,0.000188
2046,0.000188
2035,0.000188
7201,0.000188
687,0.000188
125,0.000176
903,0.000176
6669,0.000176
6668,0.000176
1455,0.000176
1011,0.000176
2013,0.000176
2043,0.000176
481,0.000176
2047,0.000176
683,0.000176
31337,0.000163
9929,0.000163
5998,0.000163
406,0.000163
44442,0.000163
783,0.000163
256,0.000163
843,0.000163
2042,0.000163
2045,0.000163
4040,0.000152
6060,0.000152
6051,0.000152
1145,0.000152
3916,0.000152
9443,0.000152
9444,0.000152
1875,0.000152
7272,0.000152
4252,0.000152
4200,0.000152
7024,0.000152
1556,0.000152
13724,0.000152
1141,0.000152
1233,0.000152
8765,0.000152
1137,0.000152
3963,0.000152
2910,0.000152
9191,0.000152
3808,0.000152
8686,0.000152
3981,0.000152
2710,0.000152
3852,0.000152
3849,0.000152
3944,0.000152
3853,0.000152
9988,0.000152
1163,0.000152
4164,0.000152
3820,0.000152
3162,0.000152
6481,0.000152
3731,0.000152
5081,0.000152
40000,0.000152
8097,0.000152
4555,0.000152
3863,0.000152
1287,0.000152
2920,0.000152
4430,0.000152
7744,0.000152
1812,0.000152
7913,0.000152
1166,0.000152
1164,0.000152
1165,0.000152
8019,0.000152
10160,0.000152
4658,0.000152
4600,0.000152
3304,0.000152
3307,0.000152
1259,0.000152
1092,0.000152
7278,0.000152
3872,0.000152
10008,0.000152
1322,0.000152
7725,0.000152
1095,0.000152
3410,0.000152
1971,0.000152
2288,0.000152
3697,0.000152
3859,0.000152
3514,0.000152
1123,0.000152
4949,0.000152
4147,0.000152
7900,0.000152
5353,0.000152
3931,0.000152
1277,0.000152
3957,0.000152
1213,0.000152
6600,0.000152
9600,0.000152
3700,0.000152
3007,0.000152
4080,0.000152
1113,0.000152
3969,0.000152
1132,0.000152
1309,0.000152
3848,0.000152
7281,0.000152
1641,0.000152
3907,0.000152
3972,0.000152
2200,0.000152
3968,0.000152
1126,0.000152
5223,0.000152
1217,0.000152
3870,0.000152
3941,0.000152
8293,0.000152
1300,0.000152
2099,0.000152
6068,0.000152
3013,0.000152
1105,0.000152
1174,0.000152
3684,0.000152
2170,0.000152
3792,0.000152
1328,0.000152
1216,0.000152
5151,0.000152
2968,0.000152
1805,0.000152
7080,0.000152
1914,0.000152
1974,0.000152
4143,0.000152
8889,0.000152
12006,0.000152
1121,0.000152
3119,0.000152
3400,0.000152
3824,0.000152
1154,0.000152
20002,0.000152
3888,0.000152
1301,0.000152
4009,0.000152
5063,0.000152
3376,0.000152
1185,0.000152
1147,0.000152
1198,0.000152
1192,0.000152
1972,0.000152
1130,0.000152
1149,0.000152
4096,0.000152
6500,0.000152
8294,0.000152
3990,0.000152
3993,0.000152
3846,0.000152
3929,0.000152
1187,0.000152
5074,0.000152
1102,0.000152
2800,0.000152
9941,0.000152
9914,0.000152
9815,0.000152
9673,0.000152
9643,0.000152
9621,0.000152
9501,0.000152
9409,0.000152
9198,0.000152
9197,0.000152
9098,0.000152
8996,0.000152
8987,0.000152
8877,0.000152
8766,0.000152
8676,0.000152
8675,0.000152
8648,0.000152
8540,0.000152
8481,0.000152
8385,0.000152
8189,0.000152
8098,0.000152
8095,0.000152
8050,0.000152
8016,0.000152
8015,0.000152
7929,0.000152
7878,0.000152
7770,0.000152
7749,0.000152
7438,0.000152
7241,0.000152
7123,0.000152
7051,0.000152
7050,0.000152
6896,0.000152
6732,0.000152
6711,0.000152
65310,0.000152
6520,0.000152
6504,0.000152
6247,0.000152
6203,0.000152
61613,0.000152
60642,0.000152
60146,0.000152
60123,0.000152
5981,0.000152
5940,0.000152
5938,0.000152
59202,0.000152
59201,0.000152
59200,0.000152
5918,0.000152
5914,0.000152
59110,0.000152
5909,0.000152
5905,0.000152
5899,0.000152
58838,0.000152
5869,0.000152
5868,0.000152
58632,0.000152
58630,0.000152
5823,0.000152
5818,0.000152
5812,0.000152
5807,0.000152
58002,0.000152
58001,0.000152
57665,0.000152
55576,0.000152
55020,0.000152
53535,0.000152
5339,0.000152
53314,0.000152
53313,0.000152
53211,0.000152
52853,0.000152
52851,0.000152
52850,0.000152
52849,0.000152
52847,0.000152
5279,0.000152
52735,0.000152
52710,0.000152
52660,0.000152
5242,0.000152
5212,0.000152
51413,0.000152
51191,0.000152
5040,0.000152
50050,0.000152
49401,0.000152
49236,0.000152
49195,0.000152
49186,0.000152
49171,0.000152
49168,0.000152
49164,0.000152
4875,0.000152
47544,0.000152
46996,0.000152
46200,0.000152
44709,0.000152
41523,0.000152
41064,0.000152
40811,0.000152
3994,0.000152
39659,0.000152
39376,0.000152
39136,0.000152
38188,0.000152
38185,0.000152
37839,0.000152
35513,0.000152
33554,0.000152
33453,0.000152
32835,0.000152
32822,0.000152
32816,0.000152
32803,0.000152
32792,0.000152
32791,0.000152
30704,0.000152
30005,0.000152
29831,0.000152
29672,0.000152
28211,0.000152
27357,0.000152
26470,0.000152
23796,0.000152
23052,0.000152
22222,0.000152
2196,0.000152
21792,0.000152
19900,0.000152
18264,0.000152
18018,0.000152
17595,0.000152
16851,0.000152
16800,0.000152
16705,0.000152
15402,0.000152
15001,0.000152
12452,0.000152
12380,0.000152
12262,0.000152
12215,0.000152
12059,0.000152
12021,0.000152
10873,0.000152
10058,0.000152
10034,0.000152
10023,0.000152
10022,0.000152
10011,0.000152
1594,0.000152
1658,0.000152
1583,0.000152
26000,0.000152
2366,0.000152
1688,0.000152
2557,0.000152
1839,0.000152
2382,0.000152
5968,0.000152
1244,0.000152
1719,0.000152
3050,0.000152
6550,0.000152
5501,0.000152
31727,0.000152
1721,0.000152
1236,0.000152
1103,0.000151
10005,0.000151
2501,0.000151
6222,0.000151
1109,0.000151
1347,0.000151
639,0.000151
701,0.000151
2232,0.000151
2241,0.000151
4559,0.000151
710,0.000151
623,0.000151
5680,0.000151
1220,0.000151
913,0.000151
780,0.000151
930,0.000151
803,0.000151
725,0.000151
2012,0.000151
502,0.000151
540,0.000138
102,0.000138
1270,0.000138
1222,0.000138
953,0.000138
8118,0.000138
1158,0.000138
27,0.000138
123,0.000138
86,0.000138
9992,0.000138
18000,0.000138
931,0.000138
874,0.000138
856,0.000138
250,0.000138
5010,0.000138
475,0.000138
2044,0.000138
441,0.000138
447,0.000138
442,0.000138
419,0.000138
6008,0.000125
210,0.000125
7003,0.000125
5803,0.000125
1008,0.000125
3025,0.000125
3299,0.000125
556,0.000125
829,0.000125
55,0.000125
713,0.000125
1550,0.000125
709,0.000125
2628,0.000125
223,0.000125
6103,0.000125
87,0.000125
57,0.000125
10083,0.000125
5520,0.000125
980,0.000125
251,0.000125
1013,0.000125
9152,0.000125
1212,0.000125
2433,0.000125
1516,0.000113
333,0.000113
748,0.000113
657,0.000113
1350,0.000113
2011,0.000113
1526,0.000113
7010,0.000113
1241,0.000113
4333,0.000113
127,0.000113
157,0.000113
220,0.000113
1351,0.000113
2067,0.000113
684,0.000113
77,0.000113
674,0.000113
943,0.000113
904,0.000113
840,0.000113
825,0.000113
792,0.000113
732,0.000113
1020,0.000113
1006,0.000113
557,0.000113
610,0.000113
1547,0.000113
523,0.000113
996,0.000100
602,0.000100
3456,0.000100
862,0.000100
655,0.000100
600,0.000100
3399,0.000100
1522,0.000100
1353,0.000100
6662,0.000100
2903,0.000100
660,0.000100
729,0.000100
730,0.000100
731,0.000100
782,0.000100
257,0.000100
1357,0.000100
3632,0.000100
6050,0.000100
2201,0.000100
971,0.000100
969,0.000100
905,0.000100
846,0.000100
839,0.000100
823,0.000100
822,0.000100
795,0.000100
790,0.000100
778,0.000100
757,0.000100
659,0.000100
225,0.000100
1015,0.000100
1014,0.000100
1012,0.000100
2025,0.000100
786,0.000100
998,0.000100
2600,0.000088
6017,0.000088
690,0.000088
388,0.000088
44334,0.000088
1127,0.000088
411,0.000088
1525,0.000088
1337,0.000088
740,0.000088
12346,0.000088
3999,0.000088
669,0.000088
754,0.000088
715,0.000088
2112,0.000088
6670,0.000088
1414,0.000088
621,0.000088
606,0.000088
59,0.000088
928,0.000088
924,0.000088
922,0.000088
921,0.000088
918,0.000088
878,0.000088
864,0.000088
859,0.000088
806,0.000088
805,0.000088
802,0.000088
728,0.000088
252,0.000088
1005,0.000088
1004,0.000088
5011,0.000088
641,0.000088
758,0.000088
98,0.000088
38037,0.000088
1413,0.000088
2104,0.000076
1229,0.000076
3817,0.000076
6063,0.000076
6062,0.000076
6055,0.000076
6052,0.000076
6030,0.000076
6021,0.000076
6015,0.000076
6010,0.000076
3220,0.000076
1924,0.000076
6115,0.000076
3940,0.000076
2340,0.000076
4545,0.000076
4141,0.000076
3810,0.000076
2991,0.000076
6065,0.000076
1290,0.000076
1565,0.000076
3511,0.000076
5986,0.000076
5985,0.000076
2723,0.000076
9202,0.000076
4036,0.000076
4035,0.000076
2312,0.000076
3652,0.000076
3280,0.000076
4298,0.000076
4297,0.000076
4294,0.000076
4262,0.000076
4234,0.000076
4220,0.000076
4206,0.000076
22555,0.000076
5423,0.000076
9300,0.000076
7121,0.000076
1927,0.000076
5070,0.000076
2148,0.000076
1168,0.000076
5055,0.000076
1823,0.000076
1327,0.000076
3653,0.000076
2330,0.000076
1223,0.000076
8201,0.000076
3240,0.000076
2580,0.000076
2644,0.000076
4020,0.000076
2436,0.000076
3906,0.000076
4375,0.000076
4024,0.000076
5581,0.000076
5580,0.000076
9694,0.000076
6251,0.000076
7345,0.000076
7325,0.000076
7320,0.000076
7300,0.000076
3600,0.000076
3943,0.000076
4912,0.000076
2142,0.000076
1976,0.000076
1975,0.000076
5202,0.000076
5201,0.000076
9020,0.000076
4016,0.000076
5111,0.000076
3281,0.000076
9911,0.000076
3923,0.000076
2439,0.000076
3930,0.000076
1221,0.000076
2973,0.000076
3909,0.000076
5814,0.000076
14001,0.000076
1330,0.000076
4158,0.000076
2270,0.000076
3526,0.000076
1911,0.000076
5066,0.000076
2711,0.000076
2728,0.000076
2888,0.000076
3788,0.000076
3796,0.000076
3922,0.000076
2292,0.000076
3803,0.000076
16161,0.000076
3102,0.000076
5250,0.000076
3979,0.000076
3670,0.000076
3483,0.000076
2631,0.000076
1750,0.000076
3897,0.000076
7500,0.000076
1645,0.000076
5553,0.000076
5554,0.000076
9875,0.000076
3636,0.000076
3860,0.000076
1243,0.000076
2187,0.000076
3712,0.000076
8052,0.000076
2083,0.000076
2271,0.000076
1291,0.000076
1208,0.000076
3319,0.000076
3935,0.000076
3430,0.000076
1200,0.000076
1811,0.000076
1215,0.000076
3962,0.000076
3368,0.000076
3964,0.000076
4442,0.000076
1128,0.000076
5557,0.000076
4010,0.000076
9400,0.000076
1605,0.000076
3291,0.000076
1118,0.000076
7400,0.000076
5005,0.000076
1699,0.000076
2889,0.000076
1195,0.000076
5053,0.000076
3813,0.000076
1712,0.000076
3765,0.000076
3806,0.000076
1306,0.000076
2997,0.000076
3532,0.000076
2449,0.000076
3799,0.000076
3790,0.000076
3599,0.000076
3850,0.000076
4355,0.000076
4358,0.000076
4357,0.000076
4356,0.000076
1262,0.000076
5433,0.000076
3928,0.000076
4713,0.000076
1101,0.000076
4374,0.000076
1268,0.000076
3961,0.000076
1735,0.000076
9022,0.000076
1858,0.000076
3911,0.000076
3396,0.000076
7628,0.000076
3200,0.000076
1264,0.000076
3967,0.000076
2505,0.000076
5133,0.000076
3658,0.000076
3118,0.000076
4601,0.000076
1321,0.000076
8471,0.000076
1314,0.000076
2558,0.000076
6161,0.000076
4025,0.000076
3089,0.000076
9021,0.000076
1632,0.000076
9995,0.000076
30001,0.000076
1307,0.000076
1981,0.000076
2532,0.000076
8472,0.000076
9990,0.000076
1808,0.000076
1159,0.000076
1157,0.000076
2435,0.000076
1308,0.000076
5723,0.000076
1194,0.000076
3443,0.000076
4161,0.000076
1135,0.000076
9211,0.000076
9210,0.000076
4090,0.000076
7789,0.000076
9628,0.000076
12121,0.000076
4454,0.000076
3680,0.000076
3167,0.000076
1239,0.000076
3902,0.000076
3901,0.000076
3890,0.000076
3842,0.000076
16900,0.000076
4700,0.000076
4687,0.000076
1196,0.000076
4407,0.000076
3519,0.000076
3520,0.000076
1799,0.000076
3812,0.000076
5012,0.000076
10115,0.000076
1615,0.000076
2902,0.000076
4118,0.000076
2882,0.000076
2706,0.000076
2095,0.000076
2096,0.000076
3363,0.000076
1340,0.000076
4447,0.000076
5137,0.000076
3795,0.000076
8005,0.000076
10007,0.000076
3515,0.000076
1806,0.000076
6888,0.000076
8003,0.000076
2438,0.000076
3847,0.000076
3503,0.000076
9343,0.000076
5252,0.000076
2583,0.000076
2197,0.000076
3798,0.000076
1180,0.000076
2269,0.000076
5722,0.000076
20001,0.000076
1134,0.000076
2622,0.000076
11001,0.000076
1207,0.000076
2850,0.000076
1249,0.000076
3311,0.000076
3837,0.000076
2804,0.000076
4190,0.000076
3936,0.000076
2463,0.000076
1204,0.000076
4056,0.000076
2280,0.000076
2623,0.000076
1184,0.000076
3913,0.000076
3672,0.000076
4342,0.000076
3586,0.000076
1861,0.000076
1752,0.000076
2372,0.000076
9592,0.000076
6085,0.000076
2081,0.000076
4058,0.000076
2115,0.000076
8900,0.000076
4328,0.000076
2958,0.000076
2957,0.000076
7071,0.000076
3899,0.000076
2531,0.000076
2691,0.000076
5052,0.000076
1638,0.000076
3419,0.000076
2551,0.000076
11000,0.000076
4029,0.000076
3497,0.000076
1209,0.000076
3603,0.000076
1336,0.000076
1240,0.000076
2082,0.000076
3856,0.000076
1143,0.000076
3602,0.000076
1176,0.000076
4100,0.000076
3486,0.000076
2326,0.000076
4800,0.000076
